"host_id","review_scores_communication","price"
293753583,5,571.6
3793540,4.92,220
534375132,5,82.5
61849126,4.93,625
32361189,4.95,165
135051329,4.54,415
82096395,5,192
8925493,5,95.5
73583445,4.56,121
211821054,4.98,133
446854139,4.97,155
11073109,4.67,360
371552119,4.95,103
87889145,4.96,104
51758985,4.95,90
17638955,4.92,57
471301818,4.97,115
6050234,5,295
522885608,5,216
11855341,5,190
274590847,5,281
463852482,4.98,85
499979055,4.92,145
170212480,4.94,301
38494678,5,314
82518,5,65
555825393,5,1363
14086478,4.94,75
4522418,5,178
154116030,4.98,225
446049347,4.82,69
259066380,5,135
79060345,4.76,324
29936494,4.99,300
42889787,4.83,305
38530455,5,120
402591,4.88,150
29349060,4.77,46.6666666666667
551387064,4.95,71.5
16954523,4.85,259
3035426,4.75,180
1483081,4.91,200
5720429,4.96,746
493151605,4.73,178
481642557,5,251
188362851,4.92,99.3333333333333
88150433,5,189
10384906,4.65,50
5912357,5,100
500541724,5,114
183127881,5,105
113469347,4.77,45
464258563,5,260
5175217,4.75,789
502503070,5,98
497666911,4.98,221
482784187,5,302
50597835,4.88,274
60923,5,230
56306339,4.82,79
232648305,5,779
427086056,5,179
269837702,5,502
228715959,4.85,239
78643953,4.97,171.75
8258991,4.82,111
380274974,4.86,169
556676969,4.57,422.75
458389211,4.96,145
580806459,5,124.5
9878956,5,250
187870198,4.64,54.5
7653249,4.97,107
15049157,4.95,219
2250778,4.96,364
493903378,4.81,34
26736658,5,127
147983579,4.95,315
476172520,5,45
473978913,4.9,161.5
121578156,4.98,105
468574952,4.92,132
432786519,5,115
21096298,4.98,70
44361695,4.84,80
155152907,4.95,55
445714114,5,82
552156990,4,99
503150479,4.94,314
102367981,5,48
4241953,4.92,55
199466348,5,350
74804084,4.88,105
482612537,5,104
456035465,4.94,188
371382100,5,60
390368320,4.88,132
140276044,5,91.5
94536810,5,50
86368678,5,107.666666666667
278691646,4.83,79
164883120,4.77,76
481431538,5,175
160491843,4.8,295
515223361,5,73
258806401,4.83,83
269375490,4.91,68
201654234,4.99,181
130185165,4.93,90
400615103,5,93.5
61875246,4.94,103.666666666667
73570025,4.82,147
15081024,4.88,120
1018472,4.96,72
376786364,5,65
360285831,5,99
139200985,4.52,98
65809485,4.47,60
246902348,4.9,50
515719036,5,94
372092255,4.98,224
29472753,4.81,86
154624283,4.95,600
395195732,4.9,295
515564646,5,103
59765638,4.97,130
71402182,5,115
394502655,5,210
486316837,4.82,130
547407759,4.88,135
19810363,4.97,125
520829715,4.91,214
370495756,5,96.5
28980313,4.96,159
250993231,4.67,60
165292438,4.93,69
72668918,4.95,109
501901357,3.75,130
346884245,4.93,90
191085997,5,247
426682883,4,89
103450258,4.94,191.75
2587806,4.99,421
270280544,4.95,62
512654072,4.97,295
148101743,4.92,190
305613328,4.78,220
20474743,4.78,75
4089529,4.95,725
450769596,4.97,104
19312868,5,63
51549763,4.93,250
233436938,4.97,90
472603377,5,156.826923076923
503712643,4.89,154
317540555,5,56.6666666666667
3372001,4.96,168
4666670,5,127.5
23722110,5,240
247900596,4.8,295
323298456,5,105
22307859,4.89,175
480209472,5,95
90867640,4.95,54
113710437,5,45
458447508,5,215
2186974,4.65,60
44378396,4.95,145
510666508,5,140
475365577,5,200
464125343,5,250
159747439,4.9,165
38920716,4.9,1800
149483822,5,99
336935834,4.92,173
581355304,5,129
127227897,4.71,140
482353949,4.5,92
67587078,4.89,196
265876442,4.98,121
193497177,4.8,100
443206975,4.97,119
79641851,5,173
420486625,5,364
77290831,5,118
224047081,5,127.428571428571
314325074,4.83,83.5
157067019,4.87,69.3333333333333
53781263,4.95,45
63486878,4.92,112
336920496,4.93,128
438014463,5,104
482399278,4.56,40.4545454545455
8762765,4.87,100
217591735,4.67,100
28290772,4.89,69
495879533,2,600
87372185,5,46.5
79877283,5,50
499393784,5,200.5
66638172,5,250
97402944,5,165
496617784,4.76,72.5
311055083,5,100
5962328,5,128.666666666667
484913874,4.71,304
13637847,4.88,98
156716488,5,148
8998154,4.95,67.6666666666667
462533214,4.96,149
447103289,4.81,80
4073971,5,662.5
43515749,5,363
1119998,5,255
25596933,4.67,800
95303084,4.63,249.444444444444
46410542,4.8,140
7090408,4.98,200
18254321,5,200
72786619,1,76
40490484,4.97,230
9538192,5,156
24516141,5,170
81959456,5,95
494371299,4.56,155
76943965,4.98,158
453519,4.82,77
183787653,4.89,525
47139786,4.98,750
273101976,5,169
1420715,4.97,464
3323488,4.96,700
3261533,5,105
27895636,4.85,194.5
16929950,4.9,134
420263983,4.82,75
351701484,5,60
14855509,4.95,142.333333333333
354589401,4.71,311.571428571429
470012658,4.92,55
36899834,4.99,185
37984527,4.98,164
8993084,4.87,120
62025273,5,145
3624487,5,199.666666666667
135192905,4.95,238
145878384,5,100
149929,4.97,91
22283291,4.75,50
110346349,4.78,58
314978616,4.33,95
144807057,5,140
27673980,4.66,72.25
42311387,5,229
39628195,5,151
481334353,5,250
530533440,4.24,379
340298962,4.53,80
148697676,5,42
480516328,5,83
52647474,4,89
13006166,5,180
88352949,4.83,381.666666666667
430837138,5,275
433146,4.88,260
19802029,4.92,195
389475718,4.6,110
104836016,5,53
390730096,5,60
3381805,5,79
17266546,5,200
130314818,5,54.75
45093051,4.75,65.5
391942286,4.57,87
314256,4.76,75
24088306,4.99,185
556457632,5,826
104395879,5,99
7858405,5,260
10191995,4.97,149
156518698,4.71,102
40120584,4.95,195
45189946,5,200
487718285,4,60
504205626,4.46,299
434496280,4.99,91
441032814,5,201
289858949,4.73,122
2715012,4.82,198.333333333333
570404614,4.42,210
8092286,4.95,159
8117376,5,340
416756899,5,176.75
406193264,4.98,130.444444444444
131379802,4.93,129
9977688,5,416.666666666667
7133387,4.78,322
145175291,5,110
434692526,4.67,95
50942578,4.9,310
471023828,4.94,181
521140111,5,159
38294216,4.67,46.6666666666667
410187199,5,112
68571625,5,90
169944714,4.82,210
54454582,4.85,148.5
36234811,4.87,154.75
9532490,4.8,177.333333333333
30593595,4.98,125
8619985,4.89,129
48152036,5,115
493915241,4.95,100
42814202,5,145.5
141615596,4.81,47.5
529449711,4.71,257
439181612,4.93,100
51524470,4.33,37
66049051,5,190
465273276,4.6,137.5
23162890,4.95,76
10149317,5,60.4545454545455
39078221,4.96,414
150040002,4.82,75
545604918,5,395.6
1100494,5,75
449071316,5,350
488793365,4.95,105.666666666667
80333311,4.95,95
150532585,4.89,198
6990590,5,120
305718497,5,125
60163700,5,50
133812877,4.59,110.5
261678262,5,103
17286936,4.87,180
504230901,5,125
475492072,4.92,120
24546033,4.9,72
34861728,4.67,92.5
8961647,5,193
12851900,4.77,395
312288,4.2,100
430352020,5,185.666666666667
110367811,4.93,150
52062343,4.92,50
12258594,5,66
324990686,5,99
265651637,4.72,132
443331840,4.8,95
418742053,4.98,322
526029430,4.92,100
46667080,4.99,90
36053172,5,78
37718300,4.95,231
352933248,5,185
6902927,4.92,63.5
536833250,4.81,118
542685293,4.86,118
487485412,4.78,864
9553670,5,91.75
162927656,5,221.666666666667
172889902,4.82,65
14103991,4.67,37.6
40711894,4.86,61
15017590,4.33,81
576905680,4.78,150
501323440,4.88,88
265288059,4.86,65
104661811,5,350
298205971,4.95,78.5
1939376,4.98,47
384413290,5,96
328405822,5,71
465761406,4.86,111
4310378,4.84,90
2478424,5,120
3672774,4.91,150
411600910,5,160
93382182,5,500
55198931,4.82,65
306324544,4.8,70
20614129,5,198
373983477,5,120
118404940,4.89,125
470432853,4.91,540
535013029,5,111
471864210,4.63,84
462389696,4.93,47.5
13888373,5,125
210746,4.85,96.6666666666667
8288419,4.9,56.6666666666667
66602200,4.95,125
73510171,4.75,106
272157364,5,120
70959022,4.94,130
131919589,5,77.3333333333333
4417493,4.92,74
510312814,5,110
3769020,4.95,191
137512725,4.98,77
26856136,4.89,185
231915556,4.9,200
170531,5,132
412796426,5,65
107939984,4.97,110
1211067,4.99,69
480306795,4.97,59
450977842,4.91,140
407939379,5,595
484769346,4.63,225
395283739,5,300
75129591,4.57,144
505098215,4.94,143
300913755,4.88,89
198206886,4.96,100
118905457,4.84,99.5
1499484,4.64,175
111187966,4.75,135
112820798,5,200
340427015,4.83,199
30445086,5,165
199468878,4.67,45
432754170,5,252.666666666667
69794747,4.95,137
80125146,4.91,145
72811351,4.68,89
507295042,4.88,180
7645338,4.92,65
102421207,4.98,189
334611519,4.78,161
3184487,5,175
22769654,4.95,200
285946182,5,297
115819396,4.6,40
199578818,4.91,48
75577166,4.98,128
22541901,4.96,222
4147380,4.96,120
350233476,5,111
233375830,5,186
14049772,5,129
529705004,5,90
699759,4.92,111
182964421,4.83,169
14796247,4.96,82.5
394977252,4.89,98.3333333333333
16478353,5,150
280719688,4.97,110
203564743,4.95,137
89071431,4.89,66
38604449,4.92,100
430626948,4.88,150
10981634,4.95,188
45932638,4.83,250
29279378,5,130
57885474,4.87,164
223032408,4.89,183
28212095,4.82,147
103638148,5,114
16212001,4.98,250
441036942,5,84
12145783,4.84,300
63006814,4.98,140
19143974,4.95,72
47577415,4.63,45
176001804,4.94,190
6586697,5,81.6666666666667
89351775,4.92,95
7478124,4.98,579
335920793,4.4,125
22916092,5,336
15540040,5,130
53051331,4.92,55
485939496,4.82,191
174291183,5,89.3333333333333
115057851,4.98,108.5
229087746,4.84,124.666666666667
10451389,5,81
99216670,4.94,259
40619768,4.92,85
23018972,4.7,204
655450,4.87,108
672131,4.55,115
192747450,4.88,152.666666666667
161514941,4.69,41
314410176,5,281.333333333333
148746110,4.54,225
150440720,4.96,250
533140865,4.94,250
912400,4.97,181
108356654,5,263
40509550,4.73,43
10777266,4.88,264
32087888,4.92,209
12213641,4.93,85
163374912,4.97,55
233534153,4.93,190
235548617,4.79,71.3333333333333
9013566,5,150
60116071,4.5,250
17051201,5,562.5
2051075,4.98,160
108699045,5,262.5
8902883,4.45,100
199204383,4.78,325
746552,5,200
41704677,4.44,75
14736455,4.9,82
40720236,5,186
88566861,4.82,403.5
568408945,4.73,77
37267657,4.83,61.6666666666667
517056937,4.6,200
75034279,4.93,81
399570424,4.92,100
215407308,5,37
14691130,5,180
382582503,4.75,86
225322104,4.72,150
23091281,4.8,71.6666666666667
19591194,5,300
210547384,4.92,217
279906986,4.73,51
131638107,5,169
2989617,4.97,81
130074377,5,58.8
10384087,4.9,153
7377007,5,180
4907227,4.97,58
54832948,4.5,99
5242693,4.75,45
479833121,5,165
4373699,5,300
91851098,5,480.5
5188582,4.95,108
950657,4.87,114
18957069,4.91,150
52970439,4.62,90
16865342,4.99,70
1445298,4.92,84
3173002,5,210
8857591,5,148
304434,5,110
242190013,5,83
365845844,5,63
2938381,4.97,196
337780960,4.83,116
454771905,5,85
308580087,5,285
422296685,4.98,104
3259274,4.5,145
4148248,4.95,123
2242913,5,95
191063355,4.79,500
12845282,5,130
4414774,4.97,202
466358180,4.97,370
150565606,4.91,70.5
184912193,4.75,88
89483556,4.97,1429
35417042,5,90
50523735,4.83,119
1908606,5,65
158092208,4.67,150
121822,5,209
28779108,4.97,130
3641421,5,180
28316637,4.97,253
393283611,4.97,163
25715117,4.92,100
519182493,5,55
6918423,4.91,222
352422868,5,93
186100463,5,145
50912,5,207
24294060,4.5,70
56710089,4.97,199
396461379,5,70
28827640,4.97,322.5
556464339,4.9,150
8852676,4.96,145
11196496,4.9,250
2329909,5,330
553206339,4.98,113
1366310,4.93,90
191014897,5,150
26024758,4.97,95
256287735,4.88,200
300100179,4.85,175
507178134,5,80
65671256,4.77,66.6666666666667
144688687,3.5,152.5
544242805,4.95,177
219931262,4.97,187
447394100,4.89,150
374968989,4.7,99
386199612,5,250
566000292,5,53
109016966,4.98,103.333333333333
490699153,5,160
53199312,4.76,179
396548417,4.96,166
163576102,4.5,66
432495159,5,246.5
421108181,5,350
72704510,4.93,101.5
270318441,4.96,128
184472924,5,235
187648135,4.76,40
21979970,5,100
3274376,4.91,286
331715199,5,103
3486202,5,160
2647578,5,122.5
151124394,4.5,40
216664991,4.89,100
293848610,4.75,1000
451261962,4.57,175
304149311,4.99,350
7614595,4.8,46
99665421,5,88
565603675,5,60
44971945,5,48
143217239,5,116
463052370,5,90
19712689,5,125
44262594,5,75
403218932,4.89,125
87036856,5,75
21506619,4.87,98
5215966,5,250
110049608,4.97,156
2645592,4.83,130
235302401,4.87,100
6323006,5,140
46180583,4.88,100
550857759,5,203
484691150,5,49
109479467,4.78,56
75032421,4.99,139
57865986,5,255
39875238,5,121
128466802,4.9,90
117675375,4.91,50
31487349,4.97,195
396362260,5,85
30267389,4.81,72
275337720,4.79,164
75547780,4.98,166
91393358,4.86,130
80789850,4.98,86
4180621,5,109
144600637,5,150
16003147,5,105
273971514,4.78,139.5
194196062,4.9,118.5
494085113,4.99,122
126242287,5,199
154215237,5,181
152268277,4.94,275
456940606,4.94,124
385129361,4.5,98.4666666666667
84330585,5,99
392342746,4.8,128
244544373,4.97,75
8989844,4.87,94
398408597,4.84,190
4372934,4.97,379
74822306,4.95,168
500973489,4.78,115
497773664,5,220
207208480,4.72,145
250124566,4.91,142
206229239,4.88,85
48106825,4.85,43
259063599,4.31,58
230552803,5,90
36815239,4.97,85
533882925,4.8,347
181679481,5,132
113558977,4.39,38
415121156,4.94,220
271275048,4.82,116.066666666667
19679637,5,80
2737373,5,220
16677326,4.78,152
416381658,4.58,64
20562103,5,100
6770631,4.97,196.333333333333
119441,4.96,85
1939708,5,180
91169920,5,215
260537,4.96,141.333333333333
25481333,4.89,222
325862,4.98,251
29057249,4.84,98
51992385,5,110
404527714,4.6,239
64837317,4.92,140
457875,4.85,180
475127789,4.91,62.5
1469036,5,97.5
441657267,5,232
3806282,4.99,145
410112767,4.91,1000
28700317,4.93,200
517167221,5,160
8977158,4.97,375
5376008,4.71,181
15681707,4.77,150
505026149,4.71,260
37058836,5,194
24050287,5,850
28629925,4.6,250
1179779,5,103
3864301,3,125.666666666667
175529225,4.93,225
219313,5,128
8281317,5,500
2572253,5,509
128237188,5,65
577550518,5,193.5
28752891,4.96,307
454599559,5,94
252034303,4.96,185
48713620,5,165
393692728,5,196
480486864,4.92,120
266577166,5,56
3722715,5,300
4233005,5,245
54283244,4.95,193
965061,5,285
364376879,4.84,225
21400222,4.94,190
7450345,4.83,150
27815308,4.87,149
211106440,4.99,370
4834187,4.96,280
48296086,4.96,214
59880594,4.98,214
41733161,5,165
9757948,5,200
217432173,4.96,319
146776990,4.74,40.75
146271052,4.97,150
16523946,4.96,200
185784030,4.9,378.5
10312167,4.97,370.333333333333
2903063,4.98,119
350734391,3,90
17414475,5,145
2544216,5,212
571755779,5,604
5503926,4.89,400
490628688,5,122
236422290,4.67,90
11307072,4.82,200
429826037,4,180
3472283,5,205.5
97808036,5,900
49164956,4.76,53
25233493,5,217
6142196,5,200
468406450,4.5,130
10507315,4.88,68
10711342,5,300
229109330,5,110
31481921,4.98,190
105130665,4.96,238
24827822,5,500
146205943,4.79,111
27382789,4.89,122.5
432036690,5,280
67118749,5,215
506100355,5,93.5
452781216,4.94,179
60542135,4.88,189
14961638,4.84,230
504484716,5,100
5785240,4.76,120
43438475,4.87,236.333333333333
146258,5,463
66926,4.99,150
492261278,5,89
490325647,4.9,180
433622516,5,79
105465646,4.75,351
576567855,4.5,664
20052489,5,204
1410714,4.88,80
1107305,4.94,175
16104,5,62.5
22286061,2,75
59982224,4.95,100
486808291,5,200
8550571,4.94,890
89680730,4.8,200
11494077,5,425
14022130,5,105
429419108,4.96,99
270372514,5,159.5
110506,4.96,78
4654046,4.99,155
225367154,4.95,123
348427562,4.99,150
136812761,4.95,199
66286,4.85,132
48726094,5,90
46220101,5,159
1315670,4.96,55
390251,5,85
603366,5,135
474967067,4.92,62
1566042,4.78,55
519568267,4.89,115
8304751,4.97,299
17958459,4.94,145
4210130,4.98,149
29577190,5,250
155702726,5,129
392166643,4.84,69
531304111,4.77,100
23913784,4.94,584.5
4034995,4.74,145
475699129,4.86,75.5
232747773,4.97,192
339715,5,145
75229214,5,249
141933,4.88,461
15105912,4.98,150
158764663,5,209
650282,5,309
166262295,4.64,200
79339,5,279
316423586,5,115
445486546,4.94,165
10256663,4.84,198
4483467,5,193.25
2393537,5,274
393967857,5,121
32406934,4.78,180
12720552,4.98,93.3333333333333
399032318,3.33,160
217521776,5,175
452289324,4.96,121.5
68787921,4.75,43.5
59317338,5,295
440274210,4.5,57.1666666666667
250665854,5,180
314494058,4.52,79
32583105,4.98,100
70533814,5,115
459968296,4.87,155
3906249,5,180
14444017,4.81,310
199419170,4.97,99
200183045,5,100
551705333,5,189.25
479665631,4.96,636
4427679,4.95,100
475709628,5,751.2
160075952,5,60
15530075,5,155
35251374,4.94,200
456692574,4.98,140
91445933,5,248.333333333333
24597610,5,250
622855,4.89,119
455073660,4.76,599
50314036,5,78
152747338,4.94,180
14890430,4.87,55
75769313,5,375
24419810,4.88,111
25856942,4.98,160
19124985,4.92,270
2394401,5,150
835110,4.98,155
343877962,4.88,195
386896345,5,213
21019302,4.99,230
8265050,4.71,155
136282577,5,150
260682,5,184
25720293,5,447
1642096,4.92,126
217844544,5,142.5
1760610,4.95,221
566993766,5,701
134419840,5,50
341738257,5,95
23708355,4.96,175
19407840,4.89,1400
74044308,5,311
70007950,5,125
482750107,5,1900
346092613,5,685.5
3229596,4.98,132
27001949,4.81,81
20220433,5,230
27703258,5,213.5
11135038,5,547
19133023,4.92,115
473877264,5,140
266380288,5,197
54275,4.68,121.25
172851546,4.96,115
3114411,4.78,189
1387051,4.8,115
544940336,4.46,330.333333333333
4317615,5,160
196273418,4.8,149
2837163,5,117.5
525998689,4.88,566.5
7677048,4.98,185
1824881,4.98,100
473024130,5,120
439095507,4.86,569
1217241,4.92,136
145146182,3.5,300
212123247,4.5,220
6387355,4.96,94
10348207,4,122.5
2323652,4.95,205.5
333342909,5,342
107090124,4.94,100
33365473,4.93,510
65319038,5,400
75418632,5,700
7958923,5,244
1345769,4.79,95
52942822,4.97,155
76451668,4.97,120
3512478,4.93,174
6095946,5,576
146181324,5,525.75
31204913,4.88,136
3666608,4.98,240
16523699,5,495
10051267,5,359
997540,4.25,222
201223,4.83,215
520186984,4.83,149
184694715,4.96,241
4303181,5,220
194684765,4.96,380
1261796,4,189
666424,4.8,222
5141100,5,300
56737049,5,200
116870039,4,150
6789735,5,200
517879503,5,539
1417893,4.96,200
475322743,4.73,250
3375455,3.67,60
101038839,5,600
23084155,5,300
3607695,5,144
3577509,4.98,154
239503360,4.84,55
2934378,5,533
3426169,5,396
3042136,4.99,330
427954433,4.91,92
32212,5,144
565767852,4.78,420.333333333333
53845269,4.83,70
324273359,4.89,110
73498715,4.96,95
5722995,4.91,243
17760140,4.53,225
342201767,4.86,260
499064731,4.67,340.5
1841580,4.93,250
570004339,3,521.5
36481078,4.98,298
280231312,4.99,542
485437101,4.6,250
11787449,4.98,85
118276455,4.67,170
273519401,4.93,385
104698038,5,75
9295237,5,199
3599579,4.98,140
154714898,4.97,395
576398616,4.73,514
59993906,5,180
92788,4.9,280
37184114,5,95
124580765,4.83,182
53887408,4.97,200
383658630,4.75,250
2027013,4.74,116
37875894,4.89,190
94974597,4.96,99
490725380,4,51.5
12802591,5,195
8704042,5,230
86979892,5,300
83091808,5,180
9350960,4.98,300
4094151,4.88,450
224808776,4.95,200
20222376,4.98,98
25146314,5,160
461378304,5,63
105703386,5,743
482330811,4.69,389
2053735,4.99,343
487016673,5,159
46694098,5,150
23991556,5,89
2390260,4.98,150
9013390,4,175
326153230,4.89,297
11454384,4.99,1500
8911666,5,140
36953468,5,340
250111321,4.93,126
1751800,5,281
248788151,4.91,105
14927662,5,963
85926208,5,235
103738833,4.95,240
436303062,4.58,333.666666666667
308165996,4.75,167
2558779,4.7,65
64979468,5,210
869880,4.9,131
102537337,4.92,179
8833885,4.97,207
22899202,4.86,56
399275862,5,53.25
171212377,4.96,199
202349072,5,80
455485187,4.71,238
3896863,4.81,220
720864,5,1000
375687526,4.76,200
16152090,5,300
2363574,4.8,135
3776550,4.92,98
43126741,5,200
16722827,5,97
13466647,5,149
151284868,5,160.8
558046355,4.77,363
48865941,5,250
18655355,4.92,129
514553386,5,250
6394282,4.75,60
1377842,2,120
3567433,4.95,110
24940913,5,140
136982841,5,350
346911667,5,135
12146974,4.94,168
361030427,5,160
395131057,4,280
228915442,4.5,560
1732559,4.99,192
273596828,5,230
3264855,5,150
24999007,5,362.5
305323614,5,306
85006178,4.87,145
4232762,4.92,136.666666666667
398072416,4.86,181
6034354,4.98,182
3861141,5,289
321252889,4.87,369.2
24856484,4.91,400
1366070,4.79,311
7772526,4.9,136
211022699,4.98,275
241366980,4.97,120
36306552,4.69,300
6707708,5,157
155014420,4.96,280
480577061,4.98,390
3372562,4.7,137
416411139,4.65,108
91565089,5,215
17129810,4.94,180
107890530,5,90
313345834,5,240
10164435,4.6,190
426095123,5,250
48086821,4.93,80
380492496,5,275
157284647,4.97,110
299132013,4.81,275
33871880,4.88,166.5
554475884,5,148.25
56283770,5,128
5109037,4.95,266
441206328,4.96,75
27240092,4.99,134
463860904,5,198
2316542,4.95,200
2399919,4.9,179
472893117,4.86,86.6666666666667
130809111,4.75,368
78556150,5,325
41577453,4.96,170
266860178,5,103
92067070,4.86,696
151001073,5,165
4996789,5,179
543839038,5,166
80479138,4.88,251
111839154,5,525
21475,4.98,175
43823149,4.94,299
278008007,5,43.4
2543593,5,325
158969505,4.92,346.5
308544741,4.89,240
14902860,4.8,163
277969285,5,231
1596626,4.98,199
4279005,4.92,89
105228678,5,175
2060012,5,299
86113093,4.94,843
148307318,4.88,200
17985595,4.92,375
509610258,4.7,1028
34743395,5,200
115395049,4.83,169
392887204,5,160
302884603,5,150
184755,4.87,500
347953,5,200
334495442,4.81,109
7072861,4.75,190
52183960,4.98,65
7356377,4.91,175
28384224,5,319
47666490,4.8,75
10785187,5,170
25265179,4.91,200
13888249,4.94,186
10113487,4.93,179
5769367,4.93,400
259537611,4.55,1128
188225740,5,105
31919780,4.93,114
507423515,4.95,331
9742120,4.98,271
44350279,4.69,145
16351647,4.97,152
128046486,5,210
4723051,5,140
189962349,4.47,267.5
120762452,4.83,163.903614457831
20360657,5,99
16542425,5,65
405504942,5,180
55176,4.87,107
1472225,4.71,293
394603762,4.83,105
25965792,5,240
3073952,4.8,199
251875013,5,120
76260475,5,175
274591718,4.9,130
128480,4.95,190
17103966,4.88,99
188051537,4.93,275
427350306,5,111
12586492,4.88,130
26090217,4.86,75
487744769,4.88,260
34861715,4.97,300
32601368,4.75,125
67730849,5,152
77779959,5,118
20223894,5,110
3211428,5,205
30193,5,175
153925237,5,91
98341498,4.97,206
20557884,4.99,185
4922378,4.83,275
262320337,4.77,50
519237044,5,195
23566374,4.83,499
1587234,4.74,240
22335925,5,190
1251372,4.89,41.3333333333333
85097156,5,85
2587748,4.99,461
473861306,4.56,89
9186542,4.79,165
4060346,4.96,84
421808480,5,75
31680304,4.93,70
206714649,4.78,43.3333333333333
141885075,4.73,260
396153436,4.91,106
324032905,4.9,130
8653725,4.99,200
62535444,4.61,135
213907821,5,126
479405522,4.32,84
572894370,5,93
18554823,4.95,180
266360944,4.88,92.5
16794996,4.9,100
560398013,4.86,166
21444167,4.94,110
21544501,4.86,62
442156389,5,71
227056489,4.98,187
3551179,4.97,52
523718229,5,94
12446529,4.98,42.5
97127885,5,50.3333333333333
466561806,4.81,55
323774893,5,169
49216953,4.97,125
450814519,4.92,90
1947974,5,75
19457310,5,175
258629443,4.84,75
423326630,4.94,150
151139612,4.95,471
481150531,4.82,123
403478461,5,96
129919096,5,160
484324985,4.92,126
71717596,4.99,147
86209218,5,150
170649558,4.77,86
381121555,4.99,102
12749467,5,250
8732694,4.88,134
225853788,5,65
481555716,4.78,175
418124294,4.81,53
140286225,5,150
378995497,5,119
205069056,4.83,130
2050957,5,170
203297561,5,50
223374565,4.74,285.5
515965426,5,145
404468987,4.91,140
144829155,4.94,100
188737645,5,95
7027562,4.91,80
356981374,5,115
45364547,5,264
169843,4.91,399
554733692,5,100
473203096,5,200
510118496,4.81,100
9040879,4.81,572
378956905,4.99,225
485803252,3.4,75
476228262,5,105
253353272,5,52
411752587,4.89,180
375912658,4.92,105
130322100,5,68
110321529,4.9,89
366800813,4.78,130
128580688,4.89,250
252764836,5,194
94382194,4.76,181
458728491,3.38,85
294923574,4.86,228
459355799,4.94,125
27078206,5,637
205999048,4.88,100
88043058,4.94,57.3333333333333
78722739,5,96
429792351,5,120
1676172,4.82,70
356471612,5,91.5
21823,5,192.5
453101466,4.9,132
18065112,4.85,525
347719349,5,159.333333333333
612563,4.93,243
554982832,5,100
54643700,5,236
508605356,4.82,111
399098718,4.75,135
534338342,3.5,300.333333333333
510399716,4.93,110.25
466189703,4.91,336
403432802,5,130
2290324,5,222
439600694,4.72,52
25537637,4.83,80
21422357,4.94,75
5414067,4.8,165
182152235,4.95,434.5
183360807,4.97,100
23457125,5,100
79720116,5,105
9130040,4.64,137
48024224,4.67,240
283451319,4.88,90
464797341,4.76,40.2
113585636,5,343
88861099,4.91,88
177199785,4.84,119
189961241,4.92,699
133123832,5,135
43951615,5,340
373663601,4.86,70
6321996,4.93,547.5
25034419,4.8,225
292734612,4.67,63.3333333333333
1556712,4.99,284
322218148,4.43,322
272888515,4,62.5
4548229,4.93,169
1261480,5,644.285714285714
137129564,4.81,109.4
83974928,4.29,45
120957439,5,165
148787736,4.94,99.6666666666667
2415525,4.55,324.5
5446918,4.98,210
459248803,4.89,300
14251313,5,292
38593087,4.92,64
74338412,4.83,80
471449147,5,277.5
11206987,3,130
150876351,4.98,99
502462731,4.49,361.5
60252,4.86,96
1763862,4.96,211
61420016,4.28,1000
163625145,4.95,58.6666666666667
432233993,4.93,170.833333333333
175728949,5,193.5
306009315,2,518.818181818182
89162637,5,208
7239439,5,295
2571,4.88,170
530292600,5,170
32368779,5,199.384615384615
8996336,5,50
35895280,5,550
434912305,4.88,273
272775635,4.83,212.666666666667
83786650,4.75,106.4
55318629,5,250
227328676,4.9,202
339012951,4.84,117
2453666,4.9,94
367129649,4.93,150
20217469,5,62
49101398,4.96,105
412467812,4.93,909.6
564475357,4.6,499
193488,4.83,116.333333333333
117195769,4.7,85
6780414,5,395
53206623,4.93,500
24771677,5,107.857142857143
129525574,4.95,110
457440001,5,160.5
66035,4.98,230
21706654,4.91,107
21650611,5,120
147675745,4.98,116
53041792,5,139
149247035,5,220
8335875,4.81,257
25597316,4.91,306
486626650,4.67,82
48899796,4.99,77
179020,4.94,174
68324742,5,200
24157955,5,100
16413765,4.94,105
73941654,5,399
211549023,4.47,356.133333333333
48183551,4.99,124
47783628,5,65
205745676,4.93,109.666666666667
481108277,4.4,98.25
152721564,5,175
357064961,5,193.5
22694324,4.97,100
35524316,4.81,191
11904916,5,89
417548106,4.79,143
192874240,4.92,48.6666666666667
149265574,4.94,55
478751274,5,134
462582919,4.7,43
3344231,4.74,250
65608448,5,443
456852389,4.97,161
261467487,5,107
143979755,4.8,87.5
50375092,5,150
78430614,4.6,176
183573814,5,85
67254249,5,100
503700137,5,100
486764652,5,146
58453451,4.92,35
30777013,4.95,216.666666666667
490863611,5,45.5
418043689,4.92,300
483093068,4.71,160.333333333333
127345864,4.88,119.5
182260692,4.95,102
156410691,5,25
161899037,5,174
300095703,5,120
210036614,4.94,175
478596025,4.42,89.3333333333333
4992930,4.97,211
270314994,5,222
450477387,4.86,120
67781861,4.89,42
294015297,4.33,60
33500990,5,55
308812032,4.97,146
403062824,5,146.333333333333
465533545,4.96,120
52021251,5,162.5
284864392,4.44,318.5
17682904,5,200
67252331,4.92,230
324156441,4.61,60
508245243,4.96,300
396940563,4.97,157.666666666667
8124038,4.85,60
17264040,5,131.4
460368490,4.98,88
264240981,5,121.5
323452993,4.86,125
277379,4.82,43
