"host_id","host_acceptance_rate","price","host_is_superhost"
348614214,100,65,"Not Superhost"
13287927,100,150,"Not Superhost"
212262028,77,233.5,"Not Superhost"
45628363,67,112,"Not Superhost"
51846382,100,275,"Not Superhost"
23777742,100,95,"Not Superhost"
361855,100,332,"Not Superhost"
245159568,92,96,"Not Superhost"
365580123,100,140,"Not Superhost"
5677896,0,60,"Not Superhost"
10580254,99,80,"Not Superhost"
42204606,100,66,"Not Superhost"
365869902,100,80,"Not Superhost"
304270755,100,120,"Not Superhost"
418963813,100,83,"Not Superhost"
534700739,100,58,"Not Superhost"
167007852,0,75,"Not Superhost"
8148105,100,137,"Not Superhost"
115084419,14,102,"Not Superhost"
94348160,100,75,"Not Superhost"
45937956,100,101,"Not Superhost"
515871783,100,278,"Not Superhost"
34911424,20,130,"Not Superhost"
329062278,50,153,"Not Superhost"
23340570,82,150,"Not Superhost"
489912515,100,436,"Not Superhost"
22989011,100,115,"Not Superhost"
435802224,100,104,"Not Superhost"
5641057,100,88,"Not Superhost"
433807530,85,39.6666666666667,"Not Superhost"
31039254,100,95,"Not Superhost"
31796537,98,119,"Not Superhost"
112776136,73,165,"Not Superhost"
50243945,36,58,"Not Superhost"
858318,0,60,"Not Superhost"
156948703,75,82.6666666666667,"Not Superhost"
282262765,100,86,"Not Superhost"
100812175,100,50,"Not Superhost"
38815234,100,61.6666666666667,"Not Superhost"
504965126,86,121,"Not Superhost"
503124824,99,116,"Not Superhost"
19179837,100,78.5,"Not Superhost"
505029257,0,180,"Not Superhost"
447065007,67,200,"Not Superhost"
47518086,99,60,"Not Superhost"
10263251,43,381,"Not Superhost"
232509724,83,371,"Not Superhost"
419348361,97,166.333333333333,"Not Superhost"
457152913,42,356,"Not Superhost"
39391335,67,55,"Not Superhost"
411079992,80,58.5,"Not Superhost"
210221036,0,410,"Not Superhost"
261424448,0,157,"Not Superhost"
120267512,100,125,"Not Superhost"
24561040,97,129,"Not Superhost"
486648462,100,60,"Not Superhost"
479544280,75,132,"Not Superhost"
455032099,100,70,"Not Superhost"
263984220,98,225,"Not Superhost"
302400370,82,144,"Not Superhost"
431522149,58,84,"Not Superhost"
109909474,81,181,"Not Superhost"
459611794,100,60,"Not Superhost"
318046812,100,139,"Not Superhost"
444792557,100,60,"Not Superhost"
447327628,69,216,"Not Superhost"
20534981,0,125,"Not Superhost"
99638009,100,67,"Not Superhost"
263916265,88,392,"Not Superhost"
76894670,100,180,"Not Superhost"
39305652,100,120,"Not Superhost"
1819339,81,103,"Not Superhost"
110351892,100,250,"Not Superhost"
306044400,100,130,"Not Superhost"
4132784,0,695,"Not Superhost"
25807709,0,60,"Not Superhost"
127583166,80,55,"Not Superhost"
342323079,98,131,"Not Superhost"
1978714,86,150,"Not Superhost"
114975592,100,225,"Not Superhost"
224976669,32,599,"Not Superhost"
225033890,100,140,"Not Superhost"
163058941,100,307,"Not Superhost"
494863140,100,287,"Not Superhost"
38607065,80,185,"Not Superhost"
75998454,100,100,"Not Superhost"
485988649,99,216,"Not Superhost"
2949355,33,105,"Not Superhost"
158407820,0,125,"Not Superhost"
138611727,100,150,"Not Superhost"
128424841,100,139,"Not Superhost"
12485000,0,110,"Not Superhost"
393625930,100,69,"Not Superhost"
52132241,100,64,"Not Superhost"
18833883,50,155,"Not Superhost"
402187116,100,216.5,"Not Superhost"
116424968,0,135,"Not Superhost"
32772480,89,173.333333333333,"Not Superhost"
27670418,100,93,"Not Superhost"
24033902,100,50,"Not Superhost"
477131459,100,281,"Not Superhost"
56780355,0,325,"Not Superhost"
2312420,100,240,"Not Superhost"
123613610,33,77,"Not Superhost"
376179374,0,295,"Not Superhost"
394671767,0,48,"Not Superhost"
5071632,100,131,"Not Superhost"
13373889,0,299,"Not Superhost"
110209652,100,250,"Not Superhost"
3609819,0,300,"Not Superhost"
387005139,0,150,"Not Superhost"
72967204,0,185,"Not Superhost"
235681234,100,315,"Not Superhost"
38902136,100,239,"Not Superhost"
4212631,100,154.5,"Not Superhost"
337088173,100,84,"Not Superhost"
859057,100,130,"Not Superhost"
49131997,40,90,"Not Superhost"
41573259,100,175,"Not Superhost"
62320186,75,250,"Not Superhost"
307024780,99,102,"Not Superhost"
15697051,100,298,"Not Superhost"
21654978,100,125,"Not Superhost"
249210688,89,89,"Not Superhost"
230396622,75,36,"Not Superhost"
1289635,86,109,"Not Superhost"
386139674,99,138,"Not Superhost"
3526617,25,145,"Not Superhost"
7901785,100,123.5,"Not Superhost"
5800619,83,285,"Not Superhost"
5764038,100,99,"Not Superhost"
9518420,50,150,"Not Superhost"
1507779,100,151,"Not Superhost"
20063690,92,377,"Not Superhost"
35214397,0,245,"Not Superhost"
35594087,14,142,"Not Superhost"
28988568,60,185,"Not Superhost"
68296703,100,179,"Not Superhost"
64471880,44,64,"Not Superhost"
1740216,50,180,"Not Superhost"
81480907,25,150,"Not Superhost"
310264523,33,142.5,"Not Superhost"
525701610,97,159,"Not Superhost"
1270026,88,150,"Not Superhost"
28590525,88,325,"Not Superhost"
517966,81,450,"Not Superhost"
1137079,100,100,"Not Superhost"
20017962,0,96,"Not Superhost"
4562182,92,260.5,"Not Superhost"
183239892,100,138,"Not Superhost"
173307,33,229,"Not Superhost"
8416362,80,200,"Not Superhost"
257629980,100,107,"Not Superhost"
41084247,50,200,"Not Superhost"
244453286,50,87.6666666666667,"Not Superhost"
5969351,73,100,"Not Superhost"
330257584,100,220,"Not Superhost"
201938100,61,233.857142857143,"Not Superhost"
8876603,100,130,"Not Superhost"
42273,100,146,"Not Superhost"
15147054,100,150,"Not Superhost"
280253653,100,76.5,"Not Superhost"
47125955,25,145,"Not Superhost"
237650970,100,115,"Not Superhost"
120890372,58,100,"Not Superhost"
114811999,67,100,"Not Superhost"
507824216,84,169.75,"Not Superhost"
63913582,92,95,"Not Superhost"
25001808,100,140,"Not Superhost"
272210934,39,90,"Not Superhost"
513505880,100,995,"Not Superhost"
243036865,100,178,"Not Superhost"
209921907,100,100,"Not Superhost"
37328457,50,170,"Not Superhost"
76939238,9,133,"Not Superhost"
67661003,67,95,"Not Superhost"
290662,81,157,"Not Superhost"
46978,89,71.5,"Not Superhost"
144602805,92,268.333333333333,"Not Superhost"
93743081,90,55,"Not Superhost"
334157581,100,192,"Not Superhost"
119673533,100,199,"Not Superhost"
8102595,100,325,"Not Superhost"
8314570,0,75,"Not Superhost"
577318264,46,729,"Not Superhost"
75395516,50,180,"Not Superhost"
67069129,50,230,"Not Superhost"
482532704,100,186,"Not Superhost"
22030138,50,135,"Not Superhost"
5072123,88,199,"Not Superhost"
607823,43,1499,"Not Superhost"
437369234,91,61.3333333333333,"Not Superhost"
148231,96,120,"Not Superhost"
24628477,100,280,"Not Superhost"
45694156,98,65,"Not Superhost"
20569770,100,164,"Not Superhost"
2368191,100,190,"Not Superhost"
7912845,100,80,"Not Superhost"
79141968,79,150,"Not Superhost"
545940283,100,475.5,"Not Superhost"
50124,99,186,"Not Superhost"
56410092,33,111,"Not Superhost"
120330233,100,110,"Not Superhost"
3994331,50,180,"Not Superhost"
4306950,60,43,"Not Superhost"
7911752,100,323,"Not Superhost"
26830685,99,1363,"Not Superhost"
981166,35,180,"Not Superhost"
10014644,88,70,"Not Superhost"
490856120,80,66,"Not Superhost"
7815949,92,90,"Not Superhost"
28656622,65,1550.25,"Not Superhost"
14727039,85,255,"Not Superhost"
481451665,100,180,"Not Superhost"
68217730,100,130,"Not Superhost"
3166393,80,349,"Not Superhost"
162138028,53,77.5,"Not Superhost"
1874429,0,125,"Not Superhost"
26379512,100,90,"Not Superhost"
459619412,50,130,"Not Superhost"
18226127,93,223,"Not Superhost"
2246147,100,250,"Not Superhost"
43169359,0,130,"Not Superhost"
44002343,100,233,"Not Superhost"
97797,100,220,"Not Superhost"
460458073,83,175,"Not Superhost"
73055826,97,210,"Not Superhost"
381859774,100,225,"Not Superhost"
919218,82,72.5,"Not Superhost"
397909650,100,90,"Not Superhost"
518583595,100,245,"Not Superhost"
517950291,100,440,"Not Superhost"
46201715,100,79,"Not Superhost"
24633966,50,50,"Not Superhost"
565051834,100,190,"Not Superhost"
227179489,100,92,"Not Superhost"
3543836,67,240,"Not Superhost"
17862696,100,185,"Not Superhost"
308736652,100,200,"Not Superhost"
164176914,100,110,"Not Superhost"
393305761,100,53,"Not Superhost"
169584006,0,127.5,"Not Superhost"
3065847,50,200,"Not Superhost"
314253814,100,600,"Not Superhost"
2908180,100,129,"Not Superhost"
36450391,100,140,"Not Superhost"
571614644,92,417,"Not Superhost"
255633,0,250,"Not Superhost"
238953933,0,89,"Not Superhost"
68138404,67,58,"Not Superhost"
248133997,97,234.5,"Not Superhost"
550403525,98,606,"Not Superhost"
21849863,100,140,"Not Superhost"
50730169,100,249,"Not Superhost"
4392739,57,200,"Not Superhost"
31289942,33,188,"Not Superhost"
164692592,73,175,"Not Superhost"
8910286,0,180,"Not Superhost"
14942276,92,222,"Not Superhost"
53462017,92,175,"Not Superhost"
7465509,100,66,"Not Superhost"
1132121,67,256,"Not Superhost"
4030621,40,103,"Not Superhost"
2350311,100,350,"Not Superhost"
9405848,14,139,"Not Superhost"
5001656,100,210,"Not Superhost"
52270141,77,249,"Not Superhost"
33159631,100,189,"Not Superhost"
34832486,75,175,"Not Superhost"
44251528,80,450,"Not Superhost"
256326446,100,77,"Not Superhost"
13956904,83,954,"Not Superhost"
100288,27,200,"Not Superhost"
124142417,96,105,"Not Superhost"
224733902,99,142.5,"Not Superhost"
49513668,0,200,"Not Superhost"
3038790,0,799,"Not Superhost"
79167228,56,161,"Not Superhost"
2157189,82,82.5,"Not Superhost"
286136716,67,160,"Not Superhost"
4143186,95,74.5,"Not Superhost"
428426634,33,220,"Not Superhost"
441153856,38,500,"Not Superhost"
437920425,100,294,"Not Superhost"
9285314,100,158.5,"Not Superhost"
26795979,80,110,"Not Superhost"
25277762,100,298,"Not Superhost"
35098529,82,200,"Not Superhost"
76901881,96,110,"Not Superhost"
541108,33,93,"Not Superhost"
390205488,100,441,"Not Superhost"
179657707,100,95,"Not Superhost"
663517,100,150,"Not Superhost"
71975868,100,228,"Not Superhost"
147500609,100,212,"Not Superhost"
230947125,94,206.4,"Not Superhost"
126311719,100,725,"Not Superhost"
347502164,100,134,"Not Superhost"
84255932,0,1400,"Not Superhost"
724978,100,236,"Not Superhost"
24968314,100,150,"Not Superhost"
500479257,73,441.5,"Not Superhost"
9407785,100,155,"Not Superhost"
1545977,100,175,"Not Superhost"
550520,44,195,"Not Superhost"
4442608,71,121,"Not Superhost"
35994109,33,100,"Not Superhost"
416361,0,395,"Not Superhost"
28722598,50,324,"Not Superhost"
6334250,100,159,"Not Superhost"
4929807,50,230,"Not Superhost"
414684807,73,274.5,"Not Superhost"
5173736,75,843,"Not Superhost"
172885803,67,125,"Not Superhost"
56973828,50,142,"Not Superhost"
50881897,86,187.5,"Not Superhost"
1639309,100,130,"Not Superhost"
342403936,100,157.5,"Not Superhost"
49027208,75,197,"Not Superhost"
68771036,100,100,"Not Superhost"
24874937,20,230,"Not Superhost"
162396597,0,649,"Not Superhost"
70017586,99,278,"Not Superhost"
3338975,33,99,"Not Superhost"
561088284,100,155,"Not Superhost"
27273301,0,135,"Not Superhost"
535824680,100,285,"Not Superhost"
2960351,0,225,"Not Superhost"
300216473,71,107,"Not Superhost"
149151114,100,81.5,"Not Superhost"
201350141,0,50,"Not Superhost"
40533500,91,95,"Not Superhost"
593718855,56,550,"Not Superhost"
927028,100,151,"Not Superhost"
17592620,0,350,"Not Superhost"
62034233,0,200,"Not Superhost"
815977,75,175,"Not Superhost"
25708679,74,129,"Not Superhost"
35103398,0,150,"Not Superhost"
44941648,100,240,"Not Superhost"
2598844,100,120,"Not Superhost"
2248897,100,130,"Not Superhost"
582874420,96,135,"Not Superhost"
483059771,83,300,"Not Superhost"
78414501,100,85,"Not Superhost"
10150870,33,212,"Not Superhost"
43034261,67,300,"Not Superhost"
6230230,100,120,"Not Superhost"
24000,100,165,"Not Superhost"
6742535,39,235,"Not Superhost"
3711584,100,113,"Not Superhost"
3315563,100,300,"Not Superhost"
58410241,7,45.5,"Not Superhost"
6048514,100,179,"Not Superhost"
452441669,99,175,"Not Superhost"
365342297,90,43,"Not Superhost"
197334240,73,219,"Not Superhost"
40070423,0,135,"Not Superhost"
6082745,0,149,"Not Superhost"
34193373,0,245,"Not Superhost"
27364574,100,170,"Not Superhost"
849356,80,172,"Not Superhost"
6097348,50,220,"Not Superhost"
4622027,71,122,"Not Superhost"
6136511,50,152.333333333333,"Not Superhost"
1746432,0,150,"Not Superhost"
343760399,100,118,"Not Superhost"
8108782,67,347,"Not Superhost"
141300,100,185,"Not Superhost"
84929884,100,150,"Not Superhost"
26420947,100,320,"Not Superhost"
8178950,100,139,"Not Superhost"
10302140,91,110,"Not Superhost"
26176366,100,548,"Not Superhost"
3842134,65,58,"Not Superhost"
154061,100,167,"Not Superhost"
79322329,100,108,"Not Superhost"
544486612,100,354,"Not Superhost"
244596528,100,133,"Not Superhost"
165655624,83,115,"Not Superhost"
6662870,100,110,"Not Superhost"
26644197,25,195,"Not Superhost"
353345790,94,699,"Not Superhost"
568284690,100,202,"Not Superhost"
31038604,81,135,"Not Superhost"
58478676,50,90,"Not Superhost"
494946040,100,266,"Not Superhost"
37587378,47,475,"Not Superhost"
2473527,100,167,"Not Superhost"
2334794,0,150,"Not Superhost"
446415785,100,264,"Not Superhost"
368451481,96,150,"Not Superhost"
130035533,100,165,"Not Superhost"
460750980,100,235,"Not Superhost"
17891677,63,180,"Not Superhost"
666271,50,94,"Not Superhost"
4363775,0,60,"Not Superhost"
122283834,44,50,"Not Superhost"
509297662,33,350,"Not Superhost"
10410639,69,185,"Not Superhost"
21620922,71,123,"Not Superhost"
28810295,0,150,"Not Superhost"
40242880,25,380,"Not Superhost"
120714488,0,150,"Not Superhost"
568706856,79,449,"Not Superhost"
6725872,100,325,"Not Superhost"
513914011,100,600,"Not Superhost"
8835180,100,150,"Not Superhost"
15649508,59,166,"Not Superhost"
11951403,69,475,"Not Superhost"
565593480,99,312,"Not Superhost"
217852396,66,404.5,"Not Superhost"
10197436,100,399,"Not Superhost"
50206659,71,147,"Not Superhost"
445169561,86,70,"Not Superhost"
49724135,33,262,"Not Superhost"
562353195,100,339.5,"Not Superhost"
371041988,74,176,"Not Superhost"
22262958,75,100,"Not Superhost"
5291348,23,210,"Not Superhost"
497735648,50,130,"Not Superhost"
429701112,81,686.75,"Not Superhost"
4422368,100,380,"Not Superhost"
247713791,67,260,"Not Superhost"
159355723,76,402.333333333333,"Not Superhost"
199392,25,292,"Not Superhost"
132176289,71,400,"Not Superhost"
43764567,67,150,"Not Superhost"
21207,100,325,"Not Superhost"
4440548,66,127.5,"Not Superhost"
5681654,0,475,"Not Superhost"
158222655,100,100,"Not Superhost"
576467242,100,56,"Not Superhost"
26080800,75,197.5,"Not Superhost"
95442839,100,125,"Not Superhost"
14731964,24,100,"Not Superhost"
583469124,100,531.5,"Not Superhost"
40237342,100,120,"Not Superhost"
1236817,88,175,"Not Superhost"
1454772,100,185,"Not Superhost"
50742544,0,254,"Not Superhost"
14565422,60,265,"Not Superhost"
29239000,100,225,"Not Superhost"
449578174,100,212,"Not Superhost"
80437664,50,88,"Not Superhost"
188082,100,170,"Not Superhost"
27953442,64,1100,"Not Superhost"
7985095,100,311.666666666667,"Not Superhost"
519842815,100,599,"Not Superhost"
144687633,100,129,"Not Superhost"
539392095,100,333,"Not Superhost"
469262035,25,175,"Not Superhost"
1236070,94,185,"Not Superhost"
67636603,40,650,"Not Superhost"
577238929,81,221.25,"Not Superhost"
426490985,100,337,"Not Superhost"
371627833,14,119,"Not Superhost"
19909972,85,300,"Not Superhost"
1583242,0,167,"Not Superhost"
7117383,0,250,"Not Superhost"
527827931,99,370.5,"Not Superhost"
17958831,0,149,"Not Superhost"
120245209,100,115.666666666667,"Not Superhost"
23254491,100,155,"Not Superhost"
1495039,43,282,"Not Superhost"
2620162,67,375,"Not Superhost"
482925461,50,122,"Not Superhost"
11039665,100,160,"Not Superhost"
476583892,94,145.714285714286,"Not Superhost"
120810666,100,911,"Not Superhost"
241395,100,170,"Not Superhost"
83257,0,97.5,"Not Superhost"
528409,25,375,"Not Superhost"
17263833,100,449,"Not Superhost"
126984603,60,60,"Not Superhost"
517531121,96,665,"Not Superhost"
264965107,100,210,"Not Superhost"
16715021,0,250,"Not Superhost"
121927736,99,226,"Not Superhost"
576627986,74,171,"Not Superhost"
7709305,100,456,"Not Superhost"
544562832,94,309,"Not Superhost"
9774018,75,300,"Not Superhost"
338766566,100,236,"Not Superhost"
30229638,33,175,"Not Superhost"
45955499,63,2040.2,"Not Superhost"
46128489,71,500,"Not Superhost"
20446747,100,299,"Not Superhost"
146130663,0,314,"Not Superhost"
15448039,71,650,"Not Superhost"
235205106,100,246,"Not Superhost"
105866774,100,320,"Not Superhost"
101736132,80,72.5,"Not Superhost"
470526779,5,153,"Not Superhost"
27068617,25,120,"Not Superhost"
587311644,100,184,"Not Superhost"
2653156,82,195,"Not Superhost"
209164123,100,215,"Not Superhost"
5032943,75,177,"Not Superhost"
182104104,98,80,"Not Superhost"
22309428,99,180,"Not Superhost"
81582575,96,2250,"Not Superhost"
399555458,100,150,"Not Superhost"
133544264,100,100,"Not Superhost"
318167350,100,886,"Not Superhost"
211390577,25,179,"Not Superhost"
795181,0,175,"Not Superhost"
1231314,100,350,"Not Superhost"
211454272,100,90,"Not Superhost"
10767723,50,220,"Not Superhost"
1709876,91,328,"Not Superhost"
3351317,100,450,"Not Superhost"
11951664,50,555,"Not Superhost"
24903794,50,195,"Not Superhost"
229603136,98,1196,"Not Superhost"
41834661,0,195,"Not Superhost"
1411399,50,137.666666666667,"Not Superhost"
498294309,0,45,"Not Superhost"
372793610,53,1286,"Not Superhost"
39250486,99,301,"Not Superhost"
120625499,98,235,"Not Superhost"
517381483,60,189,"Not Superhost"
489774110,100,2000,"Not Superhost"
17982486,0,250,"Not Superhost"
13717514,0,200,"Not Superhost"
228415932,49,98,"Not Superhost"
7336289,80,52.5,"Not Superhost"
42936759,99,191,"Not Superhost"
302423456,98,73.3333333333333,"Not Superhost"
470044067,99,275,"Not Superhost"
99426338,20,171,"Not Superhost"
13891989,100,125,"Not Superhost"
567518009,50,60,"Not Superhost"
91783661,50,150,"Not Superhost"
76232256,83,110,"Not Superhost"
5513694,19,157,"Not Superhost"
306912176,91,296,"Not Superhost"
270214015,69,237,"Not Superhost"
306394,69,214,"Not Superhost"
53462719,96,80,"Not Superhost"
61723596,50,350,"Not Superhost"
522818353,67,41.5,"Not Superhost"
435847805,100,139,"Not Superhost"
20113500,88,270,"Not Superhost"
147762665,100,37.3333333333333,"Not Superhost"
179679,86,150,"Not Superhost"
55618434,100,40,"Not Superhost"
139876671,0,70,"Not Superhost"
299168792,92,150,"Not Superhost"
473188688,100,335,"Not Superhost"
546381868,76,66,"Not Superhost"
460436304,100,58,"Not Superhost"
317527913,86,37.5,"Not Superhost"
134230136,100,79,"Not Superhost"
30805883,100,59,"Not Superhost"
19866189,92,314,"Not Superhost"
2680820,94,86,"Not Superhost"
3213737,40,50,"Not Superhost"
93441980,100,95,"Not Superhost"
160100170,100,109,"Not Superhost"
187590624,82,74,"Not Superhost"
462896752,100,180,"Not Superhost"
436672443,100,55,"Not Superhost"
21416490,69,425,"Not Superhost"
45404928,82,45,"Not Superhost"
180671361,94,100,"Not Superhost"
504163452,100,41,"Not Superhost"
105120761,100,43,"Not Superhost"
68259829,98,122,"Not Superhost"
21376704,100,80,"Not Superhost"
503552815,0,130,"Not Superhost"
17101801,100,145,"Not Superhost"
473128114,50,149,"Not Superhost"
200662472,91,585,"Not Superhost"
571313592,100,236,"Not Superhost"
34099050,100,86.6666666666667,"Not Superhost"
440886754,91,70,"Not Superhost"
4701443,98,72,"Not Superhost"
508254762,97,110,"Not Superhost"
135373362,96,113,"Not Superhost"
179818517,100,65,"Not Superhost"
143168311,100,86.5,"Not Superhost"
559428788,0,115,"Not Superhost"
368465567,94,132,"Not Superhost"
154960741,83,49,"Not Superhost"
106125,68,175,"Not Superhost"
469518763,100,178,"Not Superhost"
317137098,100,100,"Not Superhost"
479235301,100,200,"Not Superhost"
396969684,100,123,"Not Superhost"
238604880,99,77,"Not Superhost"
221204634,85,100,"Not Superhost"
227482082,20,80,"Not Superhost"
221844597,100,107,"Not Superhost"
245686814,100,143,"Not Superhost"
137154853,100,68,"Not Superhost"
315351705,94,282.5,"Not Superhost"
567703309,100,119,"Not Superhost"
495152281,0,225,"Not Superhost"
430769144,100,60,"Not Superhost"
223428808,60,89,"Not Superhost"
368543083,100,153,"Not Superhost"
477986362,100,70,"Not Superhost"
27171421,0,195,"Not Superhost"
166115856,67,100,"Not Superhost"
183377855,90,170,"Not Superhost"
494894516,100,115,"Not Superhost"
355499242,100,135,"Not Superhost"
499914625,100,252,"Not Superhost"
191804394,0,30,"Not Superhost"
2097828,100,75,"Not Superhost"
392191524,100,211,"Not Superhost"
11243113,100,230,"Not Superhost"
90463984,55,140,"Not Superhost"
1539749,97,51.25,"Not Superhost"
149073048,50,59,"Not Superhost"
103747506,92,236,"Not Superhost"
326465,14,150,"Not Superhost"
100580512,79,202,"Not Superhost"
388603242,100,361.076923076923,"Not Superhost"
168710834,100,95,"Not Superhost"
167245035,100,94,"Not Superhost"
570027541,100,90,"Not Superhost"
545570843,84,151,"Not Superhost"
5309143,100,87,"Not Superhost"
195219725,50,105,"Not Superhost"
263312677,100,100,"Not Superhost"
125534010,100,160,"Not Superhost"
301509317,100,65,"Not Superhost"
417930174,0,90,"Not Superhost"
450200036,100,80,"Not Superhost"
166968827,100,90,"Not Superhost"
159369488,100,661,"Not Superhost"
385859541,100,70.5,"Not Superhost"
182940016,100,300,"Not Superhost"
413243090,100,173,"Not Superhost"
563801010,0,127,"Not Superhost"
373960546,88,59,"Not Superhost"
90930266,98,91.5,"Not Superhost"
484563208,100,96,"Not Superhost"
558446111,100,75.9090909090909,"Not Superhost"
572271154,100,40,"Not Superhost"
8994123,100,200,"Not Superhost"
132532539,0,350,"Not Superhost"
72388286,58,155,"Not Superhost"
394137,85,236,"Not Superhost"
502440822,60,68.25,"Not Superhost"
517482181,96,159.5,"Not Superhost"
495455523,100,143,"Not Superhost"
85656085,100,110,"Not Superhost"
93335548,70,77,"Not Superhost"
47219962,100,150,"Not Superhost"
398614581,100,109.75,"Not Superhost"
40735098,0,100,"Not Superhost"
9164768,56,225,"Not Superhost"
4299040,91,100.75,"Not Superhost"
546474620,100,853.571428571429,"Not Superhost"
387973559,71,296,"Not Superhost"
571613167,96,257,"Not Superhost"
3002665,14,110,"Not Superhost"
77780898,0,120,"Not Superhost"
555596556,100,104,"Not Superhost"
517064330,20,500,"Not Superhost"
482673736,100,98,"Not Superhost"
274333,54,37.25,"Not Superhost"
3405057,100,98.6666666666667,"Not Superhost"
35589488,0,90,"Not Superhost"
511211891,100,291,"Not Superhost"
195802909,77,71,"Not Superhost"
14290161,100,199,"Not Superhost"
40828217,100,87,"Not Superhost"
867225,92,78.5,"Not Superhost"
275527991,0,83,"Not Superhost"
2843987,100,159,"Not Superhost"
213615269,100,120,"Not Superhost"
451545,100,165,"Not Superhost"
10367782,100,134,"Not Superhost"
101533618,100,145,"Not Superhost"
73511705,91,175,"Not Superhost"
520841617,94,258,"Not Superhost"
31147377,80,241,"Not Superhost"
482630627,100,875.8,"Not Superhost"
164518602,99,47,"Not Superhost"
502150064,99,185,"Not Superhost"
188896,96,158,"Not Superhost"
407182150,0,160,"Not Superhost"
55549376,100,76,"Not Superhost"
6209044,71,140,"Not Superhost"
18969075,100,350,"Not Superhost"
545416054,100,161.2,"Not Superhost"
48958358,100,275,"Not Superhost"
230777664,100,170,"Not Superhost"
393265299,100,100,"Not Superhost"
664670,100,150,"Not Superhost"
59959974,93,429,"Not Superhost"
255420742,50,75,"Not Superhost"
471867593,0,70,"Not Superhost"
12457851,55,340,"Not Superhost"
82920107,28,86,"Not Superhost"
257893043,100,195,"Not Superhost"
26738513,50,51,"Not Superhost"
44849879,0,162,"Not Superhost"
278922840,100,282,"Not Superhost"
4705358,100,500,"Not Superhost"
11051885,0,135,"Not Superhost"
538139684,91,190,"Not Superhost"
500934819,100,995,"Not Superhost"
215759678,98,54.5,"Not Superhost"
557896176,100,942,"Not Superhost"
304261640,0,69.25,"Not Superhost"
11501956,71,250,"Not Superhost"
265458818,98,352.75,"Not Superhost"
40895328,88,153,"Not Superhost"
26535250,62,143,"Not Superhost"
25261935,89,85,"Not Superhost"
409139174,100,312,"Not Superhost"
4367518,100,186,"Not Superhost"
2845,24,240,"Not Superhost"
603493,100,247,"Not Superhost"
168465501,89,1446.33333333333,"Not Superhost"
1649300,60,264,"Not Superhost"
35476687,77,110,"Not Superhost"
35736676,93,169,"Not Superhost"
447533260,100,110,"Not Superhost"
62605071,100,70,"Not Superhost"
214171931,100,286,"Not Superhost"
424054614,50,120,"Not Superhost"
161791702,100,105.5,"Not Superhost"
512939555,100,230,"Not Superhost"
338412156,100,145,"Not Superhost"
96219565,100,115,"Not Superhost"
151421618,17,98.3333333333333,"Not Superhost"
131103701,71,95,"Not Superhost"
499228588,100,125,"Not Superhost"
101267763,100,159,"Not Superhost"
107462006,100,130,"Not Superhost"
289684726,100,100,"Not Superhost"
485546644,63,60.5,"Not Superhost"
239675574,86,76,"Not Superhost"
3693847,100,175,"Not Superhost"
1577803,100,130,"Not Superhost"
134428157,47,136.666666666667,"Not Superhost"
124797,67,136,"Not Superhost"
484299616,100,150,"Not Superhost"
30686388,91,109,"Not Superhost"
347497076,93,103,"Not Superhost"
116118492,100,120,"Not Superhost"
2675644,90,850,"Not Superhost"
299536270,58,166,"Not Superhost"
457698436,67,42,"Not Superhost"
76654550,100,138,"Not Superhost"
232454114,82,91,"Not Superhost"
4110869,64,87,"Not Superhost"
96892684,0,78,"Not Superhost"
28927369,33,65,"Not Superhost"
87266,100,110,"Not Superhost"
294947030,100,67,"Not Superhost"
62627585,33,100,"Not Superhost"
2742629,77,57,"Not Superhost"
447930128,100,99,"Not Superhost"
17840677,98,102,"Not Superhost"
508344539,99,114,"Not Superhost"
2371673,100,95,"Not Superhost"
86144066,80,58.5,"Not Superhost"
536820992,88,97,"Not Superhost"
50686888,100,145,"Not Superhost"
360934473,100,146,"Not Superhost"
18049970,0,200,"Not Superhost"
426893366,100,167,"Not Superhost"
491110898,100,206,"Not Superhost"
49804236,100,128,"Not Superhost"
180947602,88,62.5,"Not Superhost"
436497763,81,117.666666666667,"Not Superhost"
6959061,82,83,"Not Superhost"
411735553,67,45,"Not Superhost"
292232026,100,170,"Not Superhost"
152599955,40,117.333333333333,"Not Superhost"
91734926,100,148,"Not Superhost"
571767109,75,72,"Not Superhost"
474955473,100,119,"Not Superhost"
1609077,67,225.8,"Not Superhost"
489067505,100,125,"Not Superhost"
409207154,100,171,"Not Superhost"
25059970,96,104,"Not Superhost"
225313172,86,50,"Not Superhost"
299955284,100,91.5,"Not Superhost"
2688409,89,52,"Not Superhost"
57514133,100,122.25,"Not Superhost"
165607672,100,49,"Not Superhost"
190340531,100,80,"Not Superhost"
97538710,100,160,"Not Superhost"
422268900,100,57,"Not Superhost"
52901902,99,100,"Not Superhost"
141025502,100,105,"Not Superhost"
577719834,83,130,"Not Superhost"
489349967,0,90,"Not Superhost"
164114320,100,150,"Not Superhost"
29831344,90,79,"Not Superhost"
257413973,75,149,"Not Superhost"
94467583,100,160,"Not Superhost"
257897630,100,110,"Not Superhost"
16782573,88,135,"Not Superhost"
296760087,100,110,"Not Superhost"
2180661,42,78,"Not Superhost"
104944916,100,215,"Not Superhost"
37915862,100,212,"Not Superhost"
8048355,100,85,"Not Superhost"
32305413,100,100,"Not Superhost"
