"host_id","host_listings_count","price","avg_price_host"
374773389,1,215,215
49027208,1,197,197
68771036,1,100,100
24874937,1,230,230
162396597,2,649,649
563393303,1,120,120
70017586,1,278,278
3338975,2,99,99
50282911,1,281,281
561088284,1,155,155
27273301,1,135,135
535824680,1,285,285
54351163,1,180,180
75826213,1,100,100
79319330,1,240,240
2960351,1,225,225
300216473,1,107,107
149151114,2,75,81.5
201350141,1,50,50
40533500,1,95,95
593718855,1,550,550
11704017,1,250,250
66711742,1,2250,2250
927028,1,151,151
17592620,1,350,350
62034233,1,200,200
815977,2,160,175
25708679,1,129,129
35103398,1,150,150
44941648,2,240,240
7271048,1,291,291
268868462,1,279,279
58389104,1,81,81
2598844,7,120,120
2248897,1,130,130
582874420,2,135,135
3889408,1,545,545
114216912,1,350,350
483059771,2,300,300
108712614,1,1200,1200
78414501,1,85,85
10150870,1,212,212
56935058,1,590,590
9293512,1,151,151
43034261,1,300,300
28375704,1,75,75
6230230,1,120,120
24000,1,165,165
6742535,1,235,235
3711584,1,113,113
3315563,1,300,300
58410241,2,43,45.5
6048514,2,179,179
451985713,1,147,147
452441669,1,175,175
365342297,1,43,43
197334240,2,226,219
40070423,1,135,135
6082745,1,149,149
34193373,1,245,245
27364574,1,170,170
849356,1,172,172
6097348,3,220,220
9339818,1,150,150
4622027,1,122,122
6136511,3,125,152.333333333333
1746432,1,150,150
343760399,1,118,118
8108782,1,347,347
141300,1,185,185
84929884,1,150,150
26420947,1,320,320
8178950,1,139,139
10302140,1,110,110
26176366,1,548,548
3842134,2,58,58
154061,1,167,167
79322329,1,108,108
148579193,1,150,150
2640845,1,174,174
544486612,1,354,354
244596528,1,133,133
165655624,1,115,115
6662870,3,110,110
238328671,1,674,674
26644197,1,195,195
353345790,1,699,699
568284690,1,202,202
31038604,1,135,135
58478676,1,90,90
14140453,1,750,750
494946040,2,258,266
37587378,2,475,475
2473527,1,167,167
581845609,2,669,668.5
2334794,1,150,150
10265485,2,105,105
446415785,1,264,264
4316334,1,447,447
368451481,1,150,150
130035533,1,165,165
460750980,1,235,235
17891677,2,180,180
666271,1,94,94
4363775,1,60,60
122283834,1,50,50
509297662,1,350,350
10410639,1,185,185
21620922,1,123,123
28810295,1,150,150
40242880,3,380,380
120714488,1,150,150
568706856,1,449,449
6725872,1,325,325
513914011,2,600,600
8835180,1,150,150
15649508,2,183,166
11951403,3,475,475
312607912,1,229,229
565593480,6,356,312
217852396,2,399,404.5
175408,1,275,275
10197436,1,399,399
50206659,1,147,147
445169561,2,70,70
49724135,1,262,262
562353195,2,321,339.5
371041988,4,174,176
22262958,1,100,100
5291348,1,210,210
497735648,1,130,130
429701112,4,600,686.75
4422368,2,380,380
247713791,1,260,260
159355723,147,1500,402.333333333333
199392,1,292,292
132176289,1,400,400
43764567,1,150,150
21207,4,325,325
4440548,2,157,127.5
5681654,1,475,475
158222655,1,100,100
576467242,1,56,56
26080800,2,150,197.5
95442839,1,125,125
14731964,2,100,100
583469124,6,570,531.5
40237342,1,120,120
50939513,1,250,250
366464588,1,130,130
1236817,1,175,175
1454772,1,185,185
50742544,1,254,254
14565422,3,185,265
5007316,1,695,695
29239000,1,225,225
449578174,1,212,212
497135759,1,470,470
6083756,1,217,217
80437664,1,88,88
188082,2,170,170
27953442,2,1100,1100
7985095,3,285,311.666666666667
519842815,1,599,599
144687633,2,129,129
539392095,1,333,333
469262035,1,175,175
1236070,1,185,185
67636603,1,650,650
577238929,4,265,221.25
426490985,1,337,337
474829712,1,140,140
371627833,1,119,119
19909972,1,300,300
1583242,1,167,167
7117383,1,250,250
3832468,2,160,192.5
527827931,2,389,370.5
17958831,1,149,149
120245209,4,119,115.666666666667
23254491,1,155,155
1495039,2,282,282
2620162,1,375,375
482925461,3,122,122
11039665,1,160,160
476583892,7,150,145.714285714286
120810666,1,911,911
241395,1,170,170
83257,2,85,97.5
24806910,1,379,379
303512557,1,199,199
528409,1,375,375
17263833,1,449,449
126984603,1,60,60
585864329,1,2500,2500
175716492,1,547,547
517531121,3,665,665
264965107,2,210,210
16715021,2,250,250
121927736,1,226,226
181490923,2,186,186
81636631,2,105,122.5
576627986,1,171,171
498058013,1,199,199
7709305,1,456,456
544562832,1,309,309
9774018,2,300,300
580018874,1,479,479
128194,1,399,399
410869252,2,89,89
338766566,2,236,236
30229638,1,175,175
2577135,1,289,289
6203219,1,225,225
45955499,11,1594,2040.2
46128489,2,500,500
20446747,1,299,299
146130663,2,300,314
15448039,2,650,650
375421130,1,304,304
235205106,1,246,246
952001,1,900,900
105866774,1,320,320
101736132,2,60,72.5
470526779,1,153,153
109393191,2,205,205
460597643,1,195,195
27068617,1,120,120
489665309,1,240,240
587311644,1,184,184
2653156,2,195,195
209164123,1,215,215
5032943,8,300,177
182104104,1,80,80
22309428,3,180,180
81582575,10,2250,2250
399555458,1,150,150
133544264,1,100,100
318167350,1,886,886
211390577,1,179,179
795181,1,175,175
1231314,1,350,350
211454272,1,90,90
147814925,1,1250,1250
144161886,1,500,500
10767723,1,220,220
1709876,1,328,328
3351317,1,450,450
11951664,1,555,555
24903794,1,195,195
229603136,1,1196,1196
41834661,1,195,195
50537550,1,185,185
1411399,9,245,137.666666666667
498294309,1,45,45
372793610,433,1286,1286
39250486,1,301,301
106633183,1,350,350
120625499,1,235,235
517381483,1,189,189
96863104,2,2900,2650
489774110,1,2000,2000
17982486,1,250,250
13717514,1,200,200
228415932,2,98,98
7336289,2,50,52.5
42936759,2,191,191
302423456,4,74,73.3333333333333
8281195,1,257,257
401614822,1,125,125
470044067,1,275,275
99426338,1,171,171
13891989,1,125,125
3604898,1,160,160
567518009,2,60,60
91783661,1,150,150
76232256,1,110,110
6118409,1,995,995
63281532,1,300,300
5513694,1,157,157
169927,2,157,148
306912176,2,296,296
270214015,1,237,237
306394,1,214,214
44924379,2,65,62.5
53462719,1,80,80
61723596,1,350,350
522818353,2,45,41.5
435847805,1,139,139
20113500,1,270,270
147762665,3,37,37.3333333333333
179679,3,150,150
55618434,1,40,40
139876671,1,70,70
299168792,1,150,150
473188688,1,335,335
546381868,1,66,66
460436304,3,55,58
317527913,2,37,37.5
134230136,1,79,79
30805883,1,59,59
19866189,11,217,314
2680820,2,86,86
486599889,1,350,350
3213737,1,50,50
93441980,1,95,95
160100170,2,109,109
187590624,1,74,74
462896752,1,180,180
436672443,1,55,55
21416490,8,425,425
45404928,9,44,45
13207016,1,140,140
180671361,4,100,100
41835277,1,300,300
504163452,3,48,41
535154022,1,150,150
409026107,1,212,212
105120761,4,43,43
68259829,1,122,122
21376704,1,80,80
511606395,1,119,119
503552815,1,130,130
510392348,1,55,55
17101801,1,145,145
473128114,1,149,149
200662472,2,585,585
469251516,1,75,75
571313592,1,236,236
157393936,3,99,99
34099050,8,85,86.6666666666667
10416706,1,2136,2136
54784332,1,185,185
440886754,1,70,70
4701443,1,72,72
508254762,5,120,110
135373362,1,113,113
88174374,1,44,44
179818517,1,65,65
143168311,5,93,86.5
423884624,1,70,70
60315249,1,100,100
559428788,1,115,115
368465567,4,132,132
154960741,1,49,49
106125,1,175,175
469518763,2,178,178
317137098,1,100,100
479235301,1,200,200
396969684,1,123,123
238604880,3,77,77
221204634,2,100,100
227482082,1,80,80
571059041,1,98,98
221844597,1,107,107
245686814,2,143,143
474492243,1,200,200
137154853,1,68,68
487676932,1,52,52
315351705,2,350,282.5
567703309,1,119,119
495152281,1,225,225
430769144,1,60,60
531161150,1,80,80
245960335,1,100,100
470062358,1,185,185
223428808,1,89,89
137838298,1,100,100
368543083,1,153,153
477986362,1,70,70
27171421,1,195,195
166115856,1,100,100
280953829,1,120,120
183377855,1,170,170
494894516,1,115,115
355499242,1,135,135
499914625,1,252,252
191804394,1,30,30
181756,1,250,250
2097828,2,75,75
12543868,1,110,110
392191524,1,211,211
572984161,1,692,692
11243113,1,230,230
1981742,1,135,135
90463984,4,150,140
9207223,3,93,87.3333333333333
1539749,4,49,51.25
345304151,1,2199,2199
149073048,4,51,59
103747506,4,164,236
326465,1,150,150
490473962,2,182,167
100580512,3,202,202
388603242,13,251,361.076923076923
12606076,2,200,200
168710834,1,95,95
167245035,1,94,94
570027541,1,90,90
545570843,1,151,151
405256726,1,233,233
5309143,1,87,87
195219725,1,105,105
263312677,1,100,100
125534010,1,160,160
301509317,1,65,65
417930174,2,90,90
450200036,3,80,80
546501867,1,140,140
166968827,1,90,90
159369488,1,661,661
472806253,1,179,179
385859541,2,60,70.5
249527030,1,225,225
182940016,2,300,300
413243090,3,180,173
563801010,1,127,127
373960546,2,49,59
90930266,4,99,91.5
63160119,1,200,200
484563208,1,96,96
496981653,1,240,240
104189732,2,360,360
120343382,1,200,200
558446111,11,72,75.9090909090909
572271154,1,40,40
8994123,1,200,200
12038681,1,117,117
132532539,1,350,350
72388286,1,155,155
394137,1,236,236
502440822,8,66,68.25
517482181,2,180,159.5
607880,1,500,500
495455523,1,143,143
85656085,1,110,110
590420814,2,120,120
93335548,1,77,77
565420726,1,200,200
47219962,2,150,150
480293174,1,83,83
62165,1,200,200
398614581,4,119,109.75
47928300,1,180,180
40735098,1,100,100
9164768,1,225,225
4299040,4,99,100.75
91484199,1,136,136
546474620,15,669,853.571428571429
387973559,1,296,296
571613167,4,244,257
3002665,1,110,110
77780898,1,120,120
555596556,1,104,104
517064330,1,500,500
16395114,2,90,90
167330274,1,514,514
482673736,1,98,98
274333,4,26,37.25
3405057,3,100,98.6666666666667
25183,2,165,167.5
35589488,1,90,90
511211891,1,291,291
195802909,2,72,71
14290161,1,199,199
1141610,1,200,200
40828217,4,99,87
867225,2,80,78.5
275527991,1,83,83
469266451,1,175,175
485723520,1,100,100
2843987,1,159,159
1229666,1,220,220
207873575,1,205,205
213615269,1,120,120
451545,1,165,165
10367782,1,134,134
101533618,1,145,145
73511705,2,200,175
421890661,1,145,145
520841617,3,316,258
44547688,2,50,51
206305295,1,95,95
31147377,1,241,241
482630627,5,519,875.8
564369919,1,100,100
164518602,6,45,47
502150064,5,120,185
188896,1,158,158
407182150,1,160,160
55549376,1,76,76
48533809,1,350,350
6209044,1,140,140
500501741,1,50,50
18969075,1,350,350
545416054,10,174,161.2
535448227,1,200,200
497601569,1,395,395
48958358,1,275,275
230777664,1,170,170
393265299,1,100,100
664670,1,150,150
25555575,1,500,500
59959974,2,429,429
255420742,1,75,75
471867593,1,70,70
12457851,2,160,340
7096964,1,155,155
82920107,3,86,86
242590327,1,60,60
257893043,1,195,195
26738513,2,51,51
44849879,1,162,162
278922840,1,282,282
4705358,5,500,500
4601412,1,150,150
309662254,1,120,120
11051885,1,135,135
538139684,1,190,190
413988494,1,75,75
500934819,1,995,995
519294520,2,57,56.5
215759678,12,50,54.5
557896176,1,942,942
304261640,4,140,69.25
11501956,2,250,250
29895330,1,245,245
265458818,5,303,352.75
40895328,1,153,153
26535250,7,135,143
25261935,1,85,85
409139174,1,312,312
4367518,1,186,186
183810787,1,101,101
22223682,2,250,250
2845,7,240,240
559822405,1,143,143
303380387,1,160,160
603493,1,247,247
168465501,5,3999,1446.33333333333
1649300,1,264,264
35476687,2,110,110
35736676,2,159,169
447533260,1,110,110
62605071,1,70,70
214171931,1,286,286
424054614,1,120,120
161791702,2,91,105.5
16686968,1,100,100
512939555,1,230,230
338412156,3,125,145
465427468,1,1400,1400
96219565,2,115,115
151421618,3,55,98.3333333333333
131103701,2,95,95
249104360,1,300,300
499228588,1,125,125
101267763,1,159,159
107462006,2,135,130
289684726,1,100,100
485546644,6,70,60.5
116056294,1,70,70
239675574,3,64,76
3693847,1,175,175
1577803,1,130,130
134428157,6,135,136.666666666667
124797,2,72,136
484299616,1,150,150
10573404,1,155,155
30686388,2,109,109
347497076,3,85,103
116118492,1,120,120
2675644,8,850,850
299536270,3,126,166
457698436,1,42,42
76654550,1,138,138
232454114,2,91,91
4110869,5,100,87
96892684,3,78,78
28927369,1,65,65
87266,1,110,110
294947030,1,67,67
16910623,1,99,99
62627585,1,100,100
2742629,2,59,57
56663545,2,2000,2000
447930128,8,99,99
17840677,1,102,102
382498029,2,100,100
508344539,2,114,114
2371673,1,95,95
86144066,2,66,58.5
536820992,1,97,97
50686888,2,150,145
169012324,1,85,85
360934473,1,146,146
18049970,1,200,200
426893366,1,167,167
49279577,1,85,85
491110898,1,206,206
49804236,2,128,128
180947602,2,65,62.5
436497763,3,129,117.666666666667
6959061,2,83,83
411735553,1,45,45
292232026,1,170,170
152599955,3,140,117.333333333333
407298976,1,100,100
91734926,1,148,148
571767109,1,72,72
586424140,1,184,184
591968488,1,239,239
474955473,1,119,119
541236211,1,100,100
484277903,1,120,120
1609077,11,206,225.8
489067505,1,125,125
409207154,1,171,171
25059970,4,104,104
225313172,3,45,50
30164815,1,219,219
584957953,1,67,67
299955284,2,79,91.5
2688409,1,52,52
57514133,4,211,122.25
174986751,3,175,216.666666666667
165607672,2,49,49
190340531,1,80,80
97538710,1,160,160
422268900,2,57,57
7178677,1,165,165
52901902,1,100,100
272806641,1,155,155
516853838,1,195,195
141025502,1,105,105
577719834,3,120,130
489349967,1,90,90
164114320,6,150,150
29831344,3,79,79
430051258,1,120,120
225349554,1,105,105
257413973,1,149,149
94467583,1,160,160
257897630,1,110,110
185683441,3,80,106.666666666667
16782573,1,135,135
296760087,2,110,110
463031070,1,99,99
275162834,1,80,80
2180661,1,78,78
104944916,1,215,215
37915862,1,212,212
8048355,1,85,85
32305413,1,100,100
473847345,1,180,180
7833913,1,76,76
397538297,1,278,278
18693139,2,100,100
497150078,1,95,95
119987770,2,72,79
1106098,1,80,80
489645502,1,115,115
123719570,1,207,207
191552674,23,115,119.428571428571
59808986,2,119,119
72358315,1,90,90
366765486,1,219,219
15954950,1,50,50
53955282,1,90,90
29659188,1,279,279
523760774,4,45,66
97868330,1,96,96
41932662,1,99,99
56757345,1,97,97
2723812,1,120,120
3898812,3,185,185
423459702,3,70,69.6666666666667
26326392,3,72,95.3333333333333
4314440,1,75,75
956848,2,100,100
349021109,1,80,80
231192888,1,50,50
161357125,1,249,249
229144817,1,113,113
474471222,1,75,75
22893493,2,359,284
75294999,3,420,420
177143668,1,50,50
501723900,1,92,92
595237440,1,151,151
311182339,1,210,210
425779086,2,65,65
44107591,1,55,55
478732286,5,444,145.6
287188929,1,240,240
251817531,4,400,175
467482767,1,70,70
43963802,3,317,406.333333333333
315721256,1,49,49
349662394,3,145,145
145975067,2,78,78
34758216,1,551,551
507486283,2,64,67
48453,1,600,600
490393628,2,50,62.5
182990602,1,241,241
115178180,1,45,45
33867639,8,158,148
486817584,4,66,62.75
1157105,1,145,145
148152874,1,135,135
72023980,1,90,90
364558,2,200,200
331845020,1,140,140
385258090,1,200,200
308374,2,800,800
476420513,1,128,128
169758577,2,201,201
463871096,1,58,58
372289021,1,99,99
185743340,1,347,347
56376946,1,225,225
112773863,1,107,107
5768571,1,375,375
1406250,1,93,93
494941408,1,100,100
8605,1,150,150
139357580,6,60,54.5
493631827,1,140,140
213755069,1,398,398
204746258,5,140,140
52807146,1,120,120
81996236,1,150,150
560766299,1,125,125
41321530,1,214,214
305256600,1,389,389
528538862,2,95,93.5
26858047,1,153,153
56252,1,150,150
1978940,1,143,143
284064678,2,99,99
95111529,1,64,64
310458391,3,100,85
33021531,1,120,120
260263099,1,140,140
24117644,1,60,60
497952874,1,80,80
339083618,3,181,177
11175,1,150,150
357452194,2,95,107.5
462961904,7,212,223.666666666667
214859918,1,85,85
252121,1,350,350
581280845,3,51,51
73932051,1,73,73
27973267,4,150,137.5
6778700,3,123,123
408827396,1,148,148
217053085,1,117,117
398980141,1,255,255
167759,1,110,110
1906804,1,85,85
544711672,1,90,90
220001,1,325,325
4105474,1,95,95
132178349,1,100,100
3233986,2,116,117.5
391176643,1,120,120
9031624,1,65,65
62804170,1,159,159
468542989,1,139,139
484172366,1,90,90
346197555,1,219,219
37899945,1,122,122
108982711,3,285,203.333333333333
23388169,1,450,450
11741577,2,160,160
116559204,2,154,154
534733948,1,105,105
45143217,2,99,99
22017065,1,285,285
1370324,1,140,140
11363157,1,65,65
47425082,2,144,144
38127209,1,179,179
1512819,2,50,48.5
123977712,1,49,49
130473272,1,239,239
315401,3,221,221
48745427,1,69,69
3039478,1,200,200
116596381,2,250,316.5
67974923,1,145,145
12801560,1,250,250
48026,1,433,433
468089955,1,320,320
40480205,1,120,120
83422715,1,289,289
332191967,1,109,109
2259061,1,109,109
481155093,2,150,165.5
357509976,1,65,65
35249373,1,156,156
74294117,1,285,285
282860733,1,70,70
326495,2,87,76
2487309,1,304,304
32220274,2,280,280
578307547,1,148,148
442098041,2,140,129.5
59778011,1,148,148
488495961,1,175,175
464234569,2,407,343.5
167510916,1,189,189
539261524,2,238,224.5
2293050,4,153,153
45600001,12,80,73.2222222222222
353307054,1,60,60
35477424,1,254,254
492041488,1,125,125
1223685,1,204,204
84303682,1,277,277
1381171,1,157,157
189763980,1,160,160
3013164,1,96,96
501253245,1,115,115
8539550,1,90,90
39863896,1,120,120
434928403,1,275,275
107211000,1,150,150
131539879,1,119,119
238380801,1,180,180
167635268,1,295,295
15198359,2,124,117
231691559,1,223,223
154466053,1,115,115
8862886,1,137,137
156536838,1,204,204
87020760,1,100,100
47424665,2,366,366
169873853,2,98,98.5
51005682,1,207,207
8916358,1,96,96
212878765,1,300,300
579402608,1,216,216
420191437,1,60,60
127910599,1,90,90
53475735,1,60,60
12129877,1,110,110
476758056,1,299,299
50556043,1,150,150
98155588,2,165,142.5
29518662,3,75,121.333333333333
520407261,1,100,100
2109258,1,157,157
329967443,1,97,97
35474485,1,48,48
8640033,1,295,295
217159080,1,48,48
495367057,1,145,145
183187600,1,140,140
62505,1,62,62
412734953,1,158,158
26201936,2,214,214
15908653,1,170,170
413161278,1,125,125
11670417,2,200,225
480764728,1,60,60
267702696,2,59,59
29950960,1,110,110
454520414,2,90,81.5
37736027,2,115,115
430907225,2,203,220
147972663,3,40,45.5
732535,2,239,344.5
6063947,1,136,136
195693063,1,225,225
158757567,1,575,575
11722972,1,296,296
45247495,4,130,130
22305520,1,133,133
482412363,6,493,493
534237707,1,70,70
214265552,1,150,150
1568820,2,61,61
32644427,1,40,40
2164856,1,76,76
593414993,1,107,107
17925599,1,99,99
94951531,1,150,150
410123680,1,120,120
11249746,1,235,235
25137999,1,60,60
263113162,2,350,350
33950089,1,55,55
23794363,1,173,173
16404967,1,98,98
2280048,1,121,121
90521803,1,264,264
3170346,1,247,247
20471727,1,164,164
8083568,1,50,50
138957777,1,125,125
53468381,1,149,149
517786178,1,88,88
38653248,1,195,195
59225752,1,46,46
73469,1,110,110
51965453,1,120,120
10610364,1,225,225
132484183,1,175,175
46712160,1,90,90
80331757,1,64,64
459806934,2,89,165
21327210,1,93,93
304726994,1,123,123
92168817,1,156,156
257993786,5,59,59
461761303,1,150,150
555659240,1,181,181
445063647,1,249,249
347560493,4,89,89
17420347,1,99,99
510505240,1,210,210
33701866,1,75,75
539038184,1,676,676
487732145,1,119,119
284090766,1,159,159
2230419,2,51,51
204205146,1,115,115
101234103,1,190,190
533417390,1,96,96
17466612,2,75,77.5
429698197,1,85,85
514914285,1,48,48
456189131,1,139,139
83616984,1,80,80
514591965,1,150,150
517704969,1,240,240
78706106,1,89,89
548306397,1,128,128
563653745,2,114,114
355258878,1,80,80
255787023,2,45,48.5
180354201,1,175,175
475233882,1,200,200
61084210,1,430,430
519412690,1,128,128
189028939,1,135,135
75730551,1,269,269
132868974,1,150,150
278304113,1,105,105
169589888,1,170,170
312557042,1,720,720
365780847,1,129,129
423535172,1,99,99
9428817,1,108,108
438618089,1,139,139
56878925,1,72,72
106054692,2,75,82.5
23545344,2,115,97.5
1302957,1,300,300
122884945,1,72,72
3604585,1,52,52
73365283,1,108,108
328812672,1,65,65
302225631,1,71,71
59459809,1,151,151
422907858,1,67,67
87629139,1,265,265
8113165,1,132,132
1671139,1,200,200
345220925,1,450,450
34397375,1,109,109
669773,1,100,100
54402768,1,65,65
83278784,2,170,170
54634154,1,75,75
9784206,1,85,85
429970523,2,263,263
29358602,5,89,124.2
349608221,1,102,102
23909763,9,65,85.5
579279184,1,154,154
4192716,1,75,75
57642882,1,105,105
16183358,1,249,249
10125456,1,151,151
486007573,5,125,116.25
1513294,1,195,195
538915433,1,275,275
185693241,1,140,140
557630480,2,56,56
348200293,1,125,125
172208473,1,300,300
7379093,3,650,675
245320942,1,150,150
14456700,1,225,225
46315133,1,83,83
73838116,1,150,150
126288916,1,60,60
538135270,1,95,95
507068389,1,65,65
152045247,1,65,65
207367268,1,102,102
146353078,1,82,82
51529365,1,110,110
28642235,1,273,273
104851667,1,311,311
6625516,1,190,190
538141506,1,311,311
195047045,1,75,75
95999344,1,200,200
20863433,1,198,198
381702628,1,56,56
36444228,1,150,150
490628648,1,80,80
23189573,1,140,140
450504626,1,200,200
9121728,1,161,161
30698503,1,225,225
1142835,1,272,272
611109,6,119,162.333333333333
3967827,1,150,150
1884204,1,110,110
17459413,2,97,137.5
2107636,1,250,250
2628742,2,180,180
643512,1,170,170
104531078,1,138,138
37973669,2,311,311
250930017,1,49,49
45226868,1,119,119
156187884,1,185,185
111293940,2,118,148.5
19235293,1,175,175
17164818,2,164,164
264527995,1,290,290
153419495,1,483,483
281974355,1,360,360
57768478,1,75,75
527462020,1,225,225
7895068,1,179,179
687062,1,93,93
221595048,1,200,200
31719788,1,91,91
445817673,1,160,160
43024930,1,125,125
527078420,2,145,145
36753870,1,164,164
88929878,1,189,189
9539170,1,85,85
450802789,1,140,140
5164124,1,150,150
105372357,1,88,88
4075380,1,200,200
449305053,3,217,228
5851210,2,120,110
478725671,1,75,75
345992143,1,303,303
262035496,1,61,61
5074874,1,250,250
79258584,1,104,104
210109752,1,255,255
429373545,2,548,548
872527,2,275,275
275822205,1,180,180
47784768,3,65,71.3333333333333
14804867,4,215,121.5
411007202,1,220,220
7018895,3,110,110
18019947,1,180,180
73541172,1,300,300
8384058,1,280,280
9192860,1,63,63
39827,1,189,189
195629555,1,104,104
35935,6,90,90.8333333333333
18345500,1,150,150
130774685,1,149,149
9646158,1,125,125
81637287,1,170,170
15810320,1,80,80
15990609,1,179,179
61324573,2,54,54
497494661,1,200,200
30461967,1,179,179
514261,2,75,87.5
57186170,3,145,164.666666666667
920542,1,185,185
56887361,1,63,63
231474021,1,65,65
151253018,1,160,160
285713119,1,270,270
166233130,1,200,200
23189353,1,766,766
428423827,1,115,115
386263,1,130,130
112546119,2,90,87.5
299140599,1,320,320
411892530,1,167,167
1420300,1,1157,1157
2237267,1,200,200
21887443,1,310,310
611716,1,105,105
2496464,1,156,156
560418067,1,130,130
376377428,1,165,165
51601657,1,325,325
806010,2,225,225
2640773,2,191,191
40611169,2,1000,1028.5
93355703,1,340,340
19638146,2,510,510
225004337,1,394,394
7991441,1,207,207
4177178,1,331,331
26106303,2,585,585
16385595,1,117,117
92488007,1,680,680
130239329,1,100,100
33299125,1,140,140
925153,1,343,343
5943212,1,129,129
252372862,1,219,219
114590,2,350,350
155400834,4,150,147.5
124554019,1,40,40
14952623,1,124,124
29600525,1,135,135
9352452,3,164,164
81325020,2,163,156.5
5076827,2,80,93.5
53216788,1,80,80
16683784,1,199,199
34866807,1,140,140
218680572,1,159,159
170034,1,180,180
102014233,1,104,104
545778238,1,104,104
116067987,2,140,140
125545452,1,179,179
490345222,1,160,160
114867228,1,250,250
21527486,1,250,250
471543501,1,146,146
248747404,1,220,220
3418072,1,120,120
524440086,1,205,205
7735666,1,86,86
549461440,1,271,271
30066784,1,117,117
34453577,1,115,115
47122205,1,95,95
46580997,1,130,130
339927331,1,160,160
7660014,1,214,214
91889284,2,45,45
15730204,1,425,425
36279488,1,186,186
203397896,1,85,85
45949720,1,243,243
290055,1,411,411
2707591,1,165,165
14505375,3,115,115
376691941,1,214,214
531641326,1,479,479
603486,6,336,336
498135066,1,165,165
202318295,2,135,135
67274316,2,353,353
13043852,2,300,300
4665764,1,300,300
127752277,3,99,99
33205064,1,75,75
10526077,1,207,207
15310980,1,810,810
545249909,1,120,120
36063879,4,333,333
52363997,1,130,130
7320160,1,150,150
187715849,1,215,215
550317,1,252,252
19792421,1,360,360
81347848,1,79,79
519554,3,250,142.666666666667
16687308,1,270,270
101144679,1,120,120
578162158,1,184,184
23582893,3,108,137.333333333333
190239,1,115,115
106265221,1,264,264
122726779,1,128,128
841179,1,101,101
124855093,2,180,175.5
584082202,1,175,175
14290739,1,195,195
7895505,1,275,275
4264890,5,120,110
99634835,1,90,90
6989159,3,480,480
16385739,1,90,90
131280011,1,350,350
16262749,2,295,295
524733,2,65,82.5
482047667,1,289,289
168525,2,181,177
3855454,1,245,245
3130819,2,250,250
267839371,1,120,120
1317343,1,99,99
63607508,1,120,120
7646868,1,500,500
512087621,1,250,250
286255,1,108,108
4301655,1,225,225
60411344,1,80,80
504070879,2,57,57.5
16800,1,65,65
8439929,1,210,210
53363226,1,1829,1829
23982388,11,150,108
71895768,1,108,108
59488400,1,163,163
77750223,2,114,92.5
489878101,7,80,67.7142857142857
2267864,2,233,237
41704832,1,134,134
394283627,3,3000,3000
24261901,1,232,232
145491160,1,375,375
2521127,3,1295,1195
5244814,1,229,229
61175876,4,112,92
2363997,1,180,180
2558534,1,232,232
75478154,1,199,199
562171891,1,215,215
7121035,1,260,260
29990425,1,228,228
10811427,1,249,249
101435219,2,195,191
20971070,1,175,175
167019780,1,178,178
49123334,1,257,257
5970733,1,84,84
2707299,1,135,135
74410137,1,86,86
726333,1,375,375
227801173,1,120,120
414068298,2,180,180
34614054,1,35,35
519791431,1,300,300
1992020,1,349,349
13345559,1,180,180
4874700,2,1656,1656
12292581,2,200,200
126646007,1,500,500
482534701,1,450,450
505438983,1,130,130
63250606,1,195,195
477426357,1,101,101
24943630,1,105,105
7979680,1,197,197
10179999,1,150,150
45215560,1,950,950
561575575,1,100,100
835105,2,289,289
538145202,5,575,470.8
379398902,1,357,357
38465372,1,245,245
8002158,2,107,107
11774035,1,200,200
8435480,1,160,160
444425761,1,216,216
2065673,1,122,122
28209974,1,230,230
338738466,1,77,77
256071378,1,130,130
516707499,1,850,850
14811787,1,270,270
1303542,3,150,150
13451102,1,92,92
257685807,2,900,900
461085634,2,90,307
407078,3,58,58
430380865,1,120,120
7130003,2,260,229.5
4059918,2,140,140
53369411,1,1560,1560
283511343,1,150,150
131973779,1,80,80
11837926,3,175,175
520265731,1,167,167
2582109,1,400,400
510577,1,192,192
2171676,1,64,64
16437400,1,279,279
6263282,1,300,300
26295451,3,200,200
10283798,1,80,80
307345384,2,369,369
19536090,1,300,300
127468098,1,248,248
24520756,1,110,110
403843912,1,753,753
65527002,1,75,75
20822611,1,225,225
18261318,1,400,400
12502207,2,165,165
3440653,2,155,155
45605416,1,159,159
279924130,1,225,225
7539044,1,366,366
46855885,2,162,162
389899,3,175,170
10232293,1,160,160
493212331,1,360,360
231515893,1,673,673
13134612,1,191,191
6231683,2,221,221
1346505,1,200,200
75098854,3,52,53.5
28667594,1,320,320
9057251,1,288,288
16308791,1,195,195
1035102,1,100,100
461252637,1,462,462
85910634,1,160,160
7053876,1,180,180
429258372,1,106,106
5008870,1,149,149
171636572,1,156,156
3929037,1,255,255
128256,2,295,295
33616515,11,80,137.6
537934683,2,70,72.5
2204078,1,275,275
121369530,1,77,77
9173924,1,180,180
225889604,3,65,70.6666666666667
233665357,1,99,99
475708922,2,750,750
297222629,4,101,185
10727561,1,200,200
56732131,1,395,395
5758215,2,332,616
2321870,1,100,100
481574043,1,400,400
63189467,1,200,200
2954574,1,105,105
565579563,10,390,359.6
370032544,78,4950,4950
22827111,2,89,89
120551798,4,201,201
107853,1,109,109
4823243,1,199,199
17556768,1,175,175
17848036,1,138,138
495061716,2,499,499
465330263,1,110,110
45601339,1,400,400
380391096,1,250,250
